Time,hero,shadower,adele,ark
1764,4.1132301230592007E12,1.6676260851405034E12,2.170573953334534E12,2.1853268530203171E12
1765,4.122396836287546E12,1.6072768820135146E12,2.2234377139966094E12,2.19517121507029E12
1766,4.185530562200568E12,1.6074211471684675E12,2.171242300857231E12,2.227882150463444E12
1767,3.956437069315155E12,1.6293074680326572E12,2.3694814033400137E12,1.891980396434993E12
1768,3.966641317749529E12,1.6717784104510374E12,2.393054594258458E12,1.9236315823013706E12
1769,4.003111146375192E12,1.7015080701439033E12,2.267256194229515E12,1.7599941285763777E12
1770,3.8018981513398164E12,1.7269684345243848E12,2.2835746569338906E12,1.7927050639695315E12
1771,3.8505556559560933E12,1.7447906895907217E12,2.3266674862235933E12,1.728204877074264E12
1772,3.887559387861805E12,1.5572538657412366E12,2.3951143714558345E12,1.7496472772594092E12
1773,3.8988421663874644E12,1.5573981308961895E12,2.418687562374279E12,1.6760123773386213E12
1774,3.9117602069668525E12,1.5785783329947634E12,2.2959331114994873E12,1.7070041661869717E12
1775,4.012880864715522E12,1.6118730957286165E12,2.3252899788002334E12,1.6574179323058477E12
1776,4.0516349864536865E12,1.6351794296423135E12,2.3488631697186777E12,1.59335610311027E12
1777,3.722906700640684E12,1.660639794022795E12,2.365181632423053E12,1.6057038474256963E12
1778,3.734859775081555E12,1.6784620490891318E12,2.3815000951274287E12,1.5465644125674722E12
1779,3.74854414123014E12,1.505637696487241E12,2.405073286045873E12,1.5589121568828984E12
1780,3.85567225216761E12,1.5057819616421938E12,2.3528778729064946E12,1.5803545570680437E12
1781,3.8967253506133647E12,1.5269621637407678E12,2.3959707021961973E12,1.5169978751711804E12
1782,3.7502938988409214E12,1.5602569264746208E12,2.4195438931146416E12,1.5451913083673096E12
1783,3.7919548308721597E12,1.5835632603883179E12,2.278555151512411E12,1.4946983761806052E12
1784,3.8045825871035635E12,1.6301867201745256E12,2.2948736142167866E12,1.5161407763657505E12
1785,3.8190381806734897E12,1.4573623675726348E12,2.311192076921162E12,1.4705289156725906E12
1786,3.932213052723444E12,1.4575066327275876E12,2.3735543656950146E12,1.501520704520941E12
1787,3.9755798334332227E12,1.2832103619805896E12,2.4769046294893926E12,1.310013035832003E12
1788,3.710324250317215E12,1.288988690926133E12,2.5048364241282554E12,1.3181553801082568E12
1789,3.768197764433669E12,1.289132956081086E12,2.389347869967426E12,1.3343708307995342E12
1790,3.781360181487641E12,1.1840395899279043E12,2.41292106088587E12,1.3035347753149924E12
1791,3.796426866027158E12,1.1841838550828572E12,2.381726399694554E12,1.3272065313521213E12
1792,3.894732458264705E12,1.2170600919353079E12,2.424819228984257E12,1.2662005633646921E12
1793,4.012699168949761E12,1.2400734577320232E12,2.448392419902701E12,1.2679276663376096E12
1794,4.057899222568313E12,1.1785751870050298E12,2.4009543393460586E12,1.276875019238974E12
1795,3.802652772231929E12,1.1820500639118271E12,2.226489412526651E12,1.3110890092045469E12
1796,3.8177194567714463E12,1.2070691776407676E12,2.250062603445095E12,1.2501018935075908E12
1797,3.9356861674565024E12,1.2500617479444138E12,2.148759830243896E12,1.2518478487709814E12
1798,3.980886221075054E12,1.2801565471569663E12,2.1918526595335986E12,1.305101046776694E12
1799,3.8371923761565996E12,1.290093045722233E12,2.215425850452043E12,1.2533091324986467E12
1800,3.850354793210572E12,1.373046364859905E12,2.0550463634442847E12,1.255155633311227E12
1801,3.865421477750089E12,1.3115480941329116E12,2.0786195543627288E12,1.2804638618553103E12
1802,3.983388188435145E12,1.315022971039709E12,2.0782558827965693E12,1.2032554587035662E12
1803,4.028588242053697E12,1.325176524504261E12,1.7587938078342524E12,1.2128213587465173E12
1804,3.760284963824548E12,1.335330077968813E12,1.801886637123955E12,1.2273952652327512E12
1805,3.77344738087852E12,1.3354743431237659E12,1.8254598280423992E12,1.1569593064217798E12
1806,3.788514065418037E12,1.3683505799762166E12,1.6046729075579202E12,1.15880580723436E12
1807,3.9064807761030933E12,1.391363945772932E12,1.6731197927901616E12,1.172975136386453E12
1808,3.951680829721645E12,1.2888629481057734E12,1.6966929837086057E12,1.1876836996821318E12
1809,3.807934190222587E12,1.2890072132607263E12,1.6907823518735356E12,1.213225765688509E12
1810,3.821096607276559E12,1.3260725669332307E12,1.4661718828766255E12,1.1360434119956848E12
1811,3.836163291816076E12,1.369065137236877E12,1.6896477028550127E12,1.1379069737046208E12
1812,3.9541300025011323E12,1.3991599364494294E12,1.535418159114566E12,1.1475612586689705E12
1813,3.999330056119684E12,1.337661665722436E12,1.557208972558046E12,1.1811451170721353E12
1814,3.791297869455699E12,1.3411365426292334E12,1.501238639938196E12,1.0111366731230891E12
1815,3.8044602865096714E12,1.3512900960937854E12,1.523029453381676E12,1.0130002348320253E12
1816,3.8195269710491885E12,1.384166332946236E12,1.5073801983805583E12,1.0249580891310321E12
1817,3.9374936817342446E12,1.4071796987429514E12,1.5291710118240383E12,1.0505001551374093E12
1818,3.9826937353527964E12,1.3020863325897698E12,1.4679773423549963E12,9.891258060354902E11
1819,3.5397144578746147E12,1.3122398860543218E12,1.2663101926545496E12,1.0260430498881007E12
1820,3.554781142414132E12,1.3123841512092747E12,1.2795883809582654E12,9.699236615762229E11
1821,3.672747853099188E12,1.3355499972545898E12,1.337235434565938E12,9.085493124743038E11
1822,3.7179479067177397E12,1.378542567558236E12,1.309349410659774E12,9.389664547004954E11
1823,3.672747853099188E12,1.4086373667707886E12,1.4100029199780396E12,8.924201371138278E11
1824,3.7330717392449556E12,1.3471390960437952E12,1.3914179086453267E12,8.60578874161827E11
1825,3.7462341562989277E12,1.347283361198748E12,1.464123527769915E12,8.75287437457506E11
1826,3.761300840838445E12,1.3801595980511987E12,1.485914341213395E12,8.47032387850313E11
1827,3.879267551523501E12,1.403172963847914E12,1.4756193385986667E12,8.61740951145992E11
1828,3.9244676051420527E12,1.294138757181984E12,1.5388909301300476E12,8.872830171523691E11
1829,3.5876046779156133E12,1.304292310646536E12,1.4932300196055408E12,8.657468345266061E11
1830,3.6026713624551304E12,1.327458156691851E12,1.4189979455401282E12,9.026640783792166E11
1831,3.7206380731401865E12,1.3704507269954973E12,1.378102598179573E12,8.891878011397758E11
1832,3.7658381267587383E12,1.4005455262080498E12,1.4413741897109539E12,8.570253872060862E11
1833,3.574442260861641E12,1.342988095993805E12,1.4631650031544338E12,8.825674532124634E11
1834,3.6203182039058296E12,1.3431323611487578E12,1.4801526735620671E12,8.465423944681962E11
1835,3.633480620959802E12,1.3760085980012085E12,1.501943487005547E12,8.720844604745734E11
1836,3.648547305499319E12,1.3990219637979238E12,1.4131897471913376E12,8.455187578453263E11
1837,3.7468528977368657E12,1.3074382834253262E12,1.3178519993171868E12,8.710608238517035E11
1838,3.864819608421922E12,1.3109131603321235E12,1.3444083759246184E12,8.493309710125967E11
1839,3.9100196620404736E12,1.3350056402192515E12,1.3661991893680984E12,8.862482148652072E11
1840,3.7186237961433765E12,1.3779982105228977E12,1.3247184112801975E12,9.040701714613878E11
1841,3.778947682289144E12,1.4080930097354502E12,1.1282831655191953E12,9.29612237467765E11
1842,3.8248236253333325E12,1.3649546554435847E12,1.1500739789626753E12,9.392665224321147E11
1843,3.8379860423873047E12,1.3978308922960354E12,1.1553237397365803E12,9.539750857277937E11
1844,3.853052726926822E12,1.4208442580927507E12,1.181880116344012E12,9.465404838397773E11
1845,3.971019437611878E12,1.3456765330065923E12,1.1969647341925532E12,9.612490471354563E11
1846,4.0162194912304297E12,1.3491514099133896E12,1.2120493520410945E12,9.867911131418335E11
1847,3.8404205959037544E12,1.3723172559587048E12,1.2753209435724753E12,9.720876031386517E11
1848,3.8554872804432715E12,1.415309826262351E12,1.2184611283817996E12,1.0056714615418165E12
1849,3.9734539911283276E12,1.4454046254749036E12,1.2335457462303408E12,1.0176293158408234E12
1850,4.0186540447468794E12,1.402266271183038E12,1.2553365596738208E12,1.0431713818472006E12
1851,3.890705240002847E12,1.2804750863106719E12,1.248630364078882E12,9.972568952986167E11
1852,3.9365811830470356E12,1.2839499632174692E12,1.2637149819274233E12,1.0341741391512272E12
1853,3.949743600101008E12,1.284094228372422E12,1.3035495468385708E12,1.0131006563448318E12
1854,3.964810284640525E12,1.3152796866948552E12,1.3253403602820508E12,9.660098327766876E11
1855,4.082776995325581E12,1.3371095075205583E12,1.2544151183706624E12,9.850656862626852E11
1856,4.127977048944133E12,1.343176752913379E12,1.2694997362192036E12,9.644953535172017E11
1857,4.045790146710779E12,1.374362211235812E12,1.3271467898268762E12,9.082459551468281E11
1858,4.0916660897549673E12,1.3961920320615151E12,1.2010170370310745E12,9.101095168557643E11
1859,4.1048285068089395E12,1.4273774903839482E12,1.2161016548796157E12,9.119730785647004E11
1860,4.1198951913484565E12,1.4492073112096514E12,1.2378924683230957E12,1.2156936293193352E12
1861,4.2378619020335127E12,1.4803927695320845E12,1.278453329649173E12,1.253369338141406E12
1862,4.2830619556520645E12,1.5022225903577876E12,1.2935379474977144E12,1.2082846939613113E12
1863,4.093596335000539E12,1.505697467264585E12,1.3333725124088618E12,1.220116944519606E12
1864,4.1394722780447275E12,1.536882925587018E12,1.3551633258523418E12,1.288949751458178E12
1865,4.1526346950986997E12,1.5587127464127212E12,1.1418164887173877E12,1.3007820020164727E12
1866,4.167701379638217E12,1.5898982047351543E12,1.156901106565929E12,1.5726273787292944E12
1867,4.285668090323273E12,1.6117280255608574E12,1.1719857244144702E12,1.5745080013345862E12
1868,4.3308681439418247E12,1.6394598121504355E12,1.1937765378579502E12,1.576388623939878E12
1869,4.178048679879318E12,1.6612896329761387E12,1.1323113758713948E12,1.5882208744981726E12
1870,4.19121109693329E12,1.6924750912985718E12,1.1955829674027756E12,1.6258965833202434E12
1871,4.206277781472807E12,1.714304912124275E12,1.2173737808462556E12,1.596501790155282E12
1872,4.3242444921578633E12,1.745490370446708E12,1.236143828728853E12,1.6396438406591265E12
1873,4.369444545776415E12,1.7673201912724111E12,1.2512284465773943E12,1.594952934447458E12
1874,4.1011176436511304E12,1.7733874366652317E12,1.2663130644259355E12,1.5968335570527498E12
1875,4.114558939192837E12,1.7735317018201846E12,1.306147629337083E12,1.5987141796580415E12
1876,4.274691923242616E12,1.8047171601426177E12,1.327938442780563E12,1.6105464302163362E12
1877,3.735720837552188E12,1.8265469809683208E12,1.3212322471856243E12,1.648222139038407E12
1878,3.7883619564971235E12,1.857732439290754E12,1.3430230606291042E12,1.6245606956373215E12
1879,3.799848026211974E12,1.879562260116457E12,1.2719651403728892E12,1.6363929461956162E12
1880,3.885633553381499E12,1.9107477184388901E12,1.2870497582214304E12,1.6867253384501016E12
1881,4.0027905272171865E12,1.9325775392645933E12,1.3021343760699717E12,1.6485345338648523E12
1882,3.751123296650079E12,1.9637629975870264E12,1.3654059676013525E12,1.650415156470144E12
1883,3.8037644155950146E12,1.9855928184127295E12,1.3436151541578726E12,1.6622474070284387E12
1884,3.816721646450713E12,1.9890676953195269E12,1.3586997720064138E12,1.6999231158505095E12
1885,3.86123974077252E12,2.02025315364196E12,1.3804905854498938E12,1.676261672449424E12
1886,3.7291745898507383E12,2.042082974467663E12,1.373784389854955E12,1.6880939230077188E12
1887,3.743624565606832E12,2.0732684327900962E12,1.3888690077034963E12,1.7270310952948142E12
1888,3.760170452622735E12,2.0950982536157993E12,1.4287035726146438E12,1.7145004975930803E12
1889,3.809808113670443E12,2.12797449046825E12,1.4504943860581238E12,1.7521762064151511E12
1890,3.5738103593340674E12,2.1509878562649653E12,1.4021471960072122E12,1.709457579835456E12
1891,3.5918100072768745E12,2.0858454339008298E12,1.4172318138557534E12,1.7483947521225515E12
1892,3.6458089511052954E12,2.0959989873653818E12,1.517885323174019E12,1.713655473863886E12
1893,3.4661437461673667E12,2.0961432525203347E12,1.5111791275790803E12,1.7513311826859568E12
1894,3.481865743873856E12,2.1424749446109653E12,1.5262637454276216E12,1.7376213672378743E12
1895,3.499865391816663E12,2.1854675149146116E12,1.5751304580628955E12,1.7807634177417188E12
1896,3.553864335645084E12,2.215562314127164E12,1.5278634011418794E12,1.7925956683000134E12
1897,3.362521196052379E12,2.2190371910339614E12,1.711113573524157E12,1.8302713771220842E12
1898,3.434575743157315E12,2.251913427886412E12,1.732904386967637E12,1.806907276709652E12
1899,3.489372781449464E12,2.2749267936831274E12,1.6808717668826692E12,1.881417718710444E12
1900,3.505094779155953E12,1.9692950042822498E12,1.7207063317938167E12,1.858053618298012E12
1901,3.5230944270987603E12,1.9794485577468018E12,1.7424971452372966E12,1.8957293271200828E12
1902,3.285936118424265E12,1.9795928229017546E12,1.6641409358573745E12,1.8257936978906904E12
1903,3.297676571257033E12,2.0018320351052573E12,1.6792255537059158E12,1.8946265048292625E12
1904,3.3122908092060063E12,2.0448246054089036E12,1.7010163671493958E12,1.9064587553875571E12
1905,3.3240312620387744E12,2.074919404621456E12,1.7965522801901562E12,1.944134464209628E12
1906,3.3386454999877476E12,2.084589455540077E12,1.7409068010155376E12,1.8735843489195469E12
1907,3.3503859528205156E12,2.1100498199205583E12,1.688946751874975E12,1.9347690661982773E12
1908,3.365000190769489E12,2.1278720749868953E12,1.710737565318455E12,1.946601316756572E12
1909,3.376740643602257E12,2.0452983845319565E12,1.6380058938622412E12,2.0077860340353025E12
1910,3.39135488155123E12,2.0549684354505774E12,1.6956529474699138E12,2.0196182845935972E12
1911,3.403095334383998E12,2.0551127006055303E12,1.7069644898607322E12,2.0808030018723276E12
1912,3.417709572332971E12,2.0762929027041042E12,1.6302544936575635E12,2.0926352524306223E12
1913,3.4294500251657393E12,2.1095876654379573E12,1.6520453071010435E12,2.1538199697093528E12
1914,3.4440642631147124E12,2.1328939993516543E12,1.600085257960481E12,2.1656522202676475E12
1915,3.4558047159474805E12,2.0419901299956592E12,1.6399198228716284E12,2.226836937546378E12
1916,3.4704189538964536E12,2.059812385061996E12,1.7031914144030093E12,2.2386691881046724E12
1917,3.4821594067292217E12,1.9875365132265623E12,1.7249822278464893E12,2.299853905383403E12
1918,3.496773644678195E12,1.997206564145183E12,1.6466260184665671E12,2.3116861559416973E12
1919,3.508514097510963E12,1.997350829300136E12,1.5548314044148572E12,2.3728708732204277E12
1920,3.523128335459936E12,2.01853103139871E12,1.5766222178583372E12,2.384703123778722E12
1921,3.534868788292704E12,2.051825794132563E12,1.5795813514774634E12,2.4458878410574526E12
1922,3.5494830262416772E12,2.07513212804626E12,1.6013721649209434E12,2.457720091615747E12
1923,3.5612234790744453E12,1.7966691755712617E12,1.50793133769248E12,2.5189048088944775E12
1924,3.5758377170234185E12,1.7968134407262146E12,1.52972215113596E12,2.530737059452772E12
1925,3.5875781698561865E12,1.8239833192772744E12,1.4740766719613413E12,2.5919217767315024E12
1926,3.6241137647286187E12,1.8430022342630164E12,1.4228429192357087E12,2.603754027289797E12
1927,3.6358542175613867E12,1.8060624558949968E12,1.4626774841468562E12,2.6649387445685273E12
1928,3.672389812433819E12,1.8096081736376174E12,1.4844682975903362E12,2.676770995126822E12
1929,3.684130265266587E12,1.8097524387925703E12,1.3687301704235293E12,2.7379557124055522E12
1930,3.720665860139019E12,1.8324450323453428E12,1.3905209838670093E12,2.7497879629638467E12
1931,3.732406312971787E12,1.8679753431589084E12,1.1348257990120815E12,2.810972680242577E12
1932,3.768941907844219E12,1.8928465607284043E12,1.1051374972516892E12,2.8228049308008716E12
1933,3.7806823606769873E12,1.8112859238543796E12,1.1365972920095088E12,2.883989648079602E12
1934,3.8172179555494194E12,1.9322065711853342E12,1.1649111072915464E12,2.8958218986378965E12
1935,3.8289584083821875E12,2.0168510243170024E12,1.238261064531828E12,2.957006615916627E12
1936,3.869282295007307E12,1.9859784913418035E12,1.1159748153166658E12,2.9688388664749214E12
1937,3.731693396104156E12,1.989524209084424E12,1.1568795944635544E12,3.030023583753652E12
1938,3.77261326236128E12,1.989668474239377E12,1.203059302642204E12,3.0418558343119463E12
1939,3.784353715194048E12,2.0168383527904368E12,1.228269015608365E12,3.103040551590677E12
1940,3.7977950107357544E12,2.0358572677761787E12,1.239993594494019E12,3.114872802148971E12
1941,3.838118897360874E12,1.9552232647439668E12,1.26520330746018E12,3.1760575194277017E12
1942,3.442270336340666E12,1.9553675298989197E12,1.2296909851167986E12,3.187889769985996E12
1943,3.48319020259779E12,1.9912974696908093E12,1.2580048003988362E12,3.2490744872647266E12
1944,3.494930655430558E12,2.026827780504375E12,1.3248343018355723E12,3.260906737823021E12
1945,3.5083719509722646E12,2.0516989980738708E12,1.32425830289456E12,3.3220914551017515E12
1946,3.596057378666102E12,2.076716067747838E12,1.479840092992092E12,3.333923705660046E12
1947,3.6363812652912217E12,2.0802617854904585E12,1.4741389812243003E12,3.3715994144821167E12
1948,3.3925397426175107E12,2.1074316640415183E12,1.6060966057714844E12,3.358961475307478E12
1949,3.433459608874635E12,2.1264505790272603E12,1.4827038873470815E12,3.4088372550948086E12
1950,3.445200061707403E12,2.063893177579506E12,1.5162666095619746E12,3.3660112870422085E12
